locus	mu	sd	n
chr5-16623677-16623716	1.3947059162108675	0.286450455400471	150
chr5-166250143-166250194	1.390144949755896	0.2794507948305276	150
chr5-166393765-166393799	1.3914933034984223	0.2816667025209548	150
chr5-166780505-166780530	1.390144949755896	0.2794507948305276	150
chr5-167062638-167062667	1.390144949755896	0.2794507948305276	150
chr5-167951981-167952019	1.3907155657018389	0.2786049924872968	150
chr5-168000421-168000451	1.3933063992032613	0.2909019058076101	150
chr5-168153346-168153564	1.390144949755896	0.2794507948305276	150
chr5-168182394-168182453	1.3907155657018389	0.2786049924872968	150
chr5-168261691-168261730	1.390144949755896	0.2794507948305276	150
chr5-168742735-168742762	1.389799508383934	0.27888375837620966	150
chr5-169041919-169041946	1.3890945026206731	0.276090876858147	150
chr5-169280808-169280853	1.3913714555404324	0.2784059854873161	150
chr5-169699596-169699632	1.389799508383934	0.27888375837620966	150
chr5-170025893-170025946	1.3910061881322093	0.2767762610206646	150
chr5-17011421-17011449	1.3904493646158633	0.2793416296556143	150
chr5-170181119-170182043	1.3904493646158633	0.2793416296556143	150
chr5-170261032-170261219	1.390826639725399	0.28108245521236663	150
chr5-17052533-17052558	1.3904493646158633	0.2793416296556143	150
chr5-170532385-170532410	1.390144949755896	0.2794507948305276	150
chr5-170870505-170870536	1.391277693864757	0.28309110069540955	150
chr5-171026081-171026133	1.392067036953575	0.2808889941334595	150
chr5-171063030-171063143	1.3909244610819098	0.2825144637762906	150
chr5-171357724-171357786	1.389799508383934	0.27888375837620966	150
chr5-171498216-171498245	1.3909457241252854	0.27727295063084845	150
chr5-171866242-171866295	1.3890945026206731	0.276090876858147	150
chr5-17208656-17208682	1.3890945026206731	0.276090876858147	150
chr5-172320908-172320939	1.390144949755896	0.2794507948305276	150
chr5-172402245-172402284	1.3904493646158633	0.2793416296556143	150
chr5-172405579-172405749	1.3926922219796636	0.2794429888600684	150
chr5-172515258-172515287	1.390144949755896	0.2794507948305276	150
chr5-172544560-172544641	1.3890945026206731	0.276090876858147	150
chr5-172556109-172556137	1.3904493646158633	0.2793416296556143	150
chr5-172890009-172890048	1.390144949755896	0.2794507948305276	150
chr5-173210804-173211020	1.389799508383934	0.27888375837620966	150
chr5-173541255-173541395	1.3890945026206731	0.276090876858147	150
chr5-173744926-173745003	1.3919278217097384	0.28365068856753756	150
chr5-173883841-173883922	1.3910061881322093	0.2767762610206646	150
chr5-17390184-17390220	1.3894094427730124	0.2775710989487154	150
chr5-17390469-17390509	1.3915838220598569	0.28298226304438806	150
chr5-174056824-174056969	1.3914933034984223	0.2816667025209548	150
chr5-174170272-174170478	1.4040503804689857	0.3162059220077472	150
chr5-17421247-17421284	1.389799508383934	0.27888375837620966	150
chr5-174472827-174472853	1.389799508383934	0.27888375837620966	150
chr5-17464473-17464513	1.389799508383934	0.27888375837620966	150
chr5-174772689-174772735	1.3914933034984223	0.2816667025209548	150
chr5-174985747-174985775	1.3907155657018389	0.2786049924872968	150
chr5-175005785-175005845	1.3912308826414297	0.28241059787650097	150
chr5-175150136-175150165	1.3907155657018389	0.2786049924872968	150
chr5-175397341-175397369	1.390144949755896	0.2794507948305276	150
chr5-175512223-175512248	1.3910061881322093	0.2767762610206646	150
chr5-175536576-175536610	1.3904493646158633	0.2793416296556143	150
chr5-176266808-176266834	1.3910061881322093	0.2767762610206646	150
chr5-176390158-176390188	1.4032892440296385	0.3063816405123902	150
chr5-176621695-176621720	1.3890945026206731	0.276090876858147	150
chr5-176634594-176634623	1.390144949755896	0.2794507948305276	150
chr5-176749414-176749448	1.3904493646158633	0.2793416296556143	150
chr5-176981490-176981532	1.3918896362409965	0.2828678330277517	150
chr5-17714941-17714966	1.3890945026206731	0.276090876858147	150
chr5-177406709-177406748	1.3907155657018389	0.2786049924872968	150
chr5-177606077-177606102	1.390144949755896	0.2794507948305276	150
chr5-177974460-177974757	1.3894094427730124	0.2775710989487154	150
chr5-178183010-178183125	1.3910889846462864	0.28033368234827355	150
chr5-17841253-17841302	1.3957517730115359	0.29038295299138495	150
chr5-178836366-178836410	1.3909457241252854	0.27727295063084845	150
chr5-179218101-179218147	1.392436487367092	0.2801818417161096	150
chr5-179236325-179236354	1.3907155657018389	0.2786049924872968	150
chr5-179482248-179482290	1.3946660605923356	0.29200192332705577	150
chr5-179937134-179937169	1.3910061881322093	0.2767762610206646	150
chr5-179966551-179966607	1.3929207130427197	0.28424125932978306	150
chr5-180061800-180063013	1.3939489213917167	0.2838223644250869	150
chr5-18071984-18072014	1.389799508383934	0.27888375837620966	150
chr5-180849115-180849144	1.3904493646158633	0.2793416296556143	150
chr5-18209867-18209893	1.389799508383934	0.27888375837620966	150
chr5-1926339-1926797	1.3907155657018389	0.2786049924872968	150
chr5-19389306-19389331	1.390144949755896	0.2794507948305276	150
chr5-19469280-19469352	1.3909457241252854	0.27727295063084845	150
chr5-19490503-19490534	1.3904493646158633	0.2793416296556143	150
chr5-19531718-19531748	1.3894094427730124	0.2775710989487154	150
chr5-19639086-19639131	1.390144949755896	0.2794507948305276	150
chr5-1971554-1971586	1.4111542678669202	0.3206511336015671	150
chr5-20056099-20056128	1.3921336259411363	0.2802913352497164	150
chr5-20056552-20056613	1.3907155657018389	0.2786049924872968	150
chr5-20308188-20308213	1.3904493646158633	0.2793416296556143	150
chr5-20555512-20555566	1.3954982421147717	0.29519529595465954	150
chr5-20776597-20776624	1.3955103545258816	0.2915611525872236	150
chr5-20860917-20860946	1.389799508383934	0.27888375837620966	150
chr5-21156165-21156195	1.3890945026206731	0.276090876858147	150
chr5-21479211-21479240	1.392989467975439	0.28535428132770013	150
chr5-2161235-2161443	1.3915838220598569	0.28298226304438806	150
chr5-21651575-21651609	1.392067036953575	0.2808889941334595	150
chr5-21880725-21880801	1.3890945026206731	0.276090876858147	150
chr5-22424111-22424167	1.3894094427730124	0.2775710989487154	150
chr5-22460822-22460847	1.389799508383934	0.27888375837620966	150
chr5-22639159-22639197	1.3890945026206731	0.276090876858147	150
chr5-2280384-2280457	1.3926922219796636	0.2794429888600684	150
chr5-22808871-22808897	1.3894094427730124	0.2775710989487154	150
chr5-2281437-2281476	1.3989610672823884	0.2960262398353772	150
chr5-2281603-2281672	1.3914933034922876	0.2816667025182599	150
chr5-22885849-22885911	1.3904493646158633	0.2793416296556143	150
chr5-23262358-23262389	1.3907155657018389	0.2786049924872968	150
chr5-23397393-23397428	1.389799508383934	0.27888375837620966	150
chr5-23650620-23650652	1.3909457241252854	0.27727295063084845	150
chr5-2392547-2392623	1.3909457241252854	0.27727295063084845	150
chr5-24061079-24061108	1.390144949755896	0.2794507948305276	150
chr5-24095202-24095228	1.390144949755896	0.2794507948305276	150
chr5-24243852-24243891	1.3890945026206731	0.276090876858147	150
chr5-24370537-24370563	1.4048863833638472	0.3079703398809343	150
chr5-25314619-25314669	1.3894094427730124	0.2775710989487154	150
chr5-25494064-25494118	1.3904493646158633	0.2793416296556143	150
chr5-2584412-2585501	1.3904493646158633	0.2793416296556143	150
chr5-26265060-26265086	1.3904493646158633	0.2793416296556143	150
chr5-26524490-26524518	1.3894094427730124	0.2775710989487154	150
chr5-2663105-2663136	1.3890945026206731	0.276090876858147	150
chr5-26725663-26725689	1.390144949755896	0.2794507948305276	150
chr5-27207478-27207508	1.3890945026206731	0.276090876858147	150
chr5-27431550-27431577	1.3904493646158633	0.2793416296556143	150
chr5-27512283-27512321	1.3909457241252854	0.27727295063084845	150
chr5-27524264-27524292	1.390144949755896	0.2794507948305276	150
chr5-27969276-27969302	1.390144949755896	0.2794507948305276	150
chr5-28063075-28063112	1.389799508383934	0.27888375837620966	150
chr5-2811647-2811674	1.3904493646158633	0.2793416296556143	150
chr5-28239735-28240718	1.392151579192297	0.2821166734166553	150
chr5-28311588-28311643	1.3897995083839343	0.27888375837620977	150
chr5-28621787-28621839	1.3990164603996196	0.2898550776511562	150
chr5-28695562-28695613	1.3907155657018389	0.2786049924872968	150
chr5-29319898-29320043	1.390144949755896	0.2794507948305276	150
chr5-29396932-29396966	1.3894094427730124	0.2775710989487154	150
chr5-29564521-29564546	1.389799508383934	0.27888375837620966	150
chr5-29815165-29815309	1.390144949755896	0.2794507948305276	150
chr5-29874436-29874492	1.390144949755896	0.2794507948305276	150
chr5-30137765-30137819	1.3894094427730124	0.2775710989487154	150
chr5-31125947-31125973	1.3894094427730124	0.2775710989487154	150
chr5-31813556-31813582	1.390144949755896	0.2794507948305276	150
chr5-31894164-31894190	1.3890945026206731	0.276090876858147	150
chr5-31896429-31896486	1.3910061881322096	0.27677626102066466	150
chr5-32014812-32014840	1.3926922219796636	0.2794429888600684	150
chr5-32025697-32025725	1.390144949755896	0.2794507948305276	150
chr5-32370416-32370460	1.3904493646158633	0.2793416296556143	150
chr5-32564595-32564678	1.392067036953575	0.2808889941334595	150
chr5-32822587-32822646	1.3932446133645002	0.2892639640487728	150
chr5-32912704-32912743	1.389799508383934	0.27888375837620966	150
chr5-32983389-32983414	1.3904493646158633	0.2793416296556143	150
chr5-33883421-33883459	1.3908266397253988	0.2810824552123665	150
chr5-340803-340828	1.394984231620321	0.28844199332628584	150
chr5-34178209-34178236	1.391277693864757	0.28309110069540955	150
chr5-34236656-34236698	1.3904493646158633	0.2793416296556143	150
chr5-34305102-34305138	1.3975894491786751	0.2992789347474979	150
chr5-34439365-34439390	1.5563933485243853	0.276090876858147	150
chr5-34606824-34606874	1.390144949755896	0.2794507948305276	150
chr5-3508888-3508948	1.3952725821784175	0.2928005342726883	150
chr5-35191145-35191190	1.3894094427730124	0.2775710989487154	150
chr5-35251696-35251760	1.3894094427730124	0.2775710989487154	150
chr5-35614465-35614492	1.389799508383934	0.27888375837620966	150
chr5-36322268-36322304	1.393304890871581	0.28570310646936636	150
chr5-36348535-36348562	1.3923721497802872	0.2807612212860049	150
chr5-36521299-36521494	1.3907155657018389	0.2786049924872968	150
chr5-36645421-36645450	1.3904493646158633	0.2793416296556143	150
chr5-37159196-37159224	1.3909457241252854	0.27727295063084845	150
chr5-37485960-37485988	1.3904493646158633	0.2793416296556143	150
chr5-37533559-37533604	1.390144949755896	0.2794507948305276	150
chr5-38134553-38134625	1.389799508383934	0.27888375837620966	150
chr5-38744923-38744970	1.3894094427730124	0.2775710989487154	150
chr5-38826649-38826678	1.390144949755896	0.2794507948305276	150
chr5-38852820-38852850	1.3904493646158633	0.2793416296556143	150
chr5-3912560-3912597	1.3904493646158633	0.2793416296556143	150
chr5-39601837-39601870	1.389799508383934	0.27888375837620966	150
chr5-39610283-39610315	1.389799508383934	0.27888375837620966	150
chr5-39623601-39623629	1.390144949755896	0.2794507948305276	150
chr5-39918983-39919024	1.3921124128240523	0.28630978027442205	150
chr5-40123947-40123999	1.3894094427730124	0.2775710989487154	150
chr5-40729065-40729107	1.3985873273704355	0.29983398962365354	150
chr5-40801874-40801919	1.4053518973310755	0.30503003376482796	150
chr5-40818087-40818114	1.3907155657018389	0.2786049924872968	150
chr5-41107702-41107727	1.3907155657018389	0.2786049924872968	150
chr5-41446278-41446303	1.3904493646158633	0.2793416296556143	150
chr5-41471882-41472093	1.3890945026206731	0.276090876858147	150
chr5-41901355-41901382	1.3894094427730124	0.2775710989487154	150
chr5-42179298-42179341	1.3912308826414295	0.28241059787650086	150
chr5-42357649-42357683	1.390144949755896	0.2794507948305276	150
chr5-43063262-43063412	1.3983776684717844	0.29096266258525016	150
chr5-43144323-43144369	1.3913714555404324	0.2784059854873161	150
chr5-43544248-43544275	1.3894094427730124	0.2775710989487154	150
chr5-441612-441644	1.3907155657018389	0.2786049924872968	150
chr5-44180717-44180751	1.3907155657018389	0.2786049924872968	150
chr5-44265805-44265842	1.390144949755896	0.2794507948305276	150
chr5-443335-443393	1.3907155657018389	0.2786049924872968	150
chr5-44376592-44376626	1.3917142345334326	0.2803155036612498	150
chr5-4456631-4456682	1.3915838220598569	0.28298226304438806	150
chr5-44688416-44689218	1.3910061881322096	0.27677626102066466	150
chr5-44888788-44888879	1.3907155657018389	0.2786049924872968	150
chr5-45724752-45724784	1.3894094427730124	0.2775710989487154	150
chr5-46164405-46164444	1.3904493646158633	0.2793416296556143	150
chr5-49636-49904	1.392410331084532	0.28615464988711037	150
chr5-49904959-49904984	1.390144949755896	0.2794507948305276	150
chr5-50173-50414	1.390144949755896	0.2794507948305276	150
chr5-50223102-50223138	1.3910061881322096	0.27677626102066466	150
chr5-50320223-50320325	1.3890945026206731	0.276090876858147	150
chr5-50585815-50585859	1.3939489213917167	0.2838223644250869	150
chr5-52251169-52251225	1.3904493646158633	0.2793416296556143	150
chr5-52296701-52296748	1.3894094427730124	0.2775710989487154	150
chr5-52804326-52804362	1.3904493646158633	0.2793416296556143	150
chr5-52868780-52868815	1.3918896362409965	0.2828678330277517	150
chr5-53325136-53325207	1.4136176560327203	0.3376351488713742	150
chr5-53365388-53365414	1.3910061881322093	0.2767762610206646	150
chr5-53957782-53957821	1.3894094427730124	0.2775710989487154	150
chr5-54401800-54402128	1.6728818396960279	0.7284133715781221	150
chr5-54401800-54402180	1.3967462785920315	0.28920208612629855	150
chr5-54754715-54754744	1.3904493646158633	0.2793416296556143	150
chr5-54855927-54855954	1.3905199435027225	0.2811819287303103	150
chr5-55092625-55092685	1.389799508383934	0.27888375837620966	150
chr5-55931817-55931867	1.389799508383934	0.27888375837620966	150
chr5-56140000-56140034	1.389799508383934	0.27888375837620966	150
chr5-56197176-56197311	1.3894094427730124	0.2775710989487154	150
chr5-56361553-56361763	1.3904493646158633	0.2793416296556143	150
chr5-56389279-56389304	1.390144949755896	0.2794507948305276	150
chr5-56495848-56495876	1.3904493646158633	0.2793416296556143	150
chr5-56515202-56515257	1.3914933034984223	0.2816667025209548	150
chr5-56525057-56525094	1.3904493646158633	0.2793416296556143	150
chr5-56525768-56525799	1.3904493646158633	0.2793416296556143	150
chr5-57195577-57195628	1.390144949755896	0.2794507948305276	150
chr5-57507962-57508077	1.3904493646158633	0.2793416296556143	150
chr5-57632465-57632504	1.3924129976521091	0.2813541877436554	150
chr5-57686081-57686107	1.4046741841976875	0.3159654566640907	150
chr5-57923298-57923346	1.3932966954108454	0.2834274130677803	150
chr5-58231313-58231360	1.3909457241252854	0.27727295063084845	150
chr5-58390043-58390072	1.390144949755896	0.2794507948305276	150
chr5-584033-585395	1.4132578989686044	0.33040350248995753	150
chr5-58539274-58539302	1.3890945026206731	0.276090876858147	150
chr5-58832330-58832362	1.389799508383934	0.27888375837620966	150
chr5-59354867-59354900	1.390144949755896	0.2794507948305276	150
chr5-60979807-60979892	1.3905199435027225	0.2811819287303103	150
chr5-61223801-61223835	1.3904493646158633	0.2793416296556143	150
chr5-61435007-61435052	1.3890945026206731	0.276090876858147	150
chr5-61894218-61894383	1.3904493646158633	0.2793416296556143	150
chr5-61941336-61941367	1.390144949755896	0.2794507948305276	150
chr5-62425798-62425837	1.3912308826414297	0.28241059787650097	150
chr5-6246312-6246390	1.390144949755896	0.2794507948305276	150
chr5-62887378-62887407	1.3894094427730124	0.2775710989487154	150
chr5-63433947-63433976	1.390144949755896	0.2794507948305276	150
chr5-63937275-63937300	1.3890945026206731	0.276090876858147	150
chr5-64286057-64286109	1.393001466419674	0.28562488090015653	150
chr5-64350220-64350246	1.390144949755896	0.2794507948305276	150
chr5-64739449-64739476	1.3910061881322093	0.2767762610206646	150
chr5-64869343-64869380	1.3904493646158633	0.2793416296556143	150
chr5-65181828-65181909	1.389799508383934	0.27888375837620966	150
chr5-65261200-65261251	1.6493269861469582	0.7110521147129537	150
chr5-65480022-65480087	1.390144949755896	0.2794507948305276	150
chr5-66247426-66247481	1.3907155657018389	0.2786049924872968	150
chr5-66745757-66745782	1.3904493646158633	0.2793416296556143	150
chr5-67294449-67294501	1.3904493646158633	0.2793416296556143	150
chr5-67299883-67300052	1.390144949755896	0.2794507948305276	150
chr5-67446653-67446679	1.3890945026206731	0.276090876858147	150
chr5-67820953-67820994	1.39322771238094	0.2841185222911323	150
chr5-68496546-68496580	1.3894094427730124	0.2775710989487154	150
chr5-68645422-68645451	1.3910061881322093	0.2767762610206646	150
chr5-68703389-68703420	1.390144949755896	0.2794507948305276	150
chr5-68942345-68942377	1.3890945026206731	0.276090876858147	150
chr5-69053651-69053780	1.404194125849422	0.312076107794233	150
chr5-69093196-69093287	1.389799508383934	0.27888375837620966	150
chr5-69205724-69205752	1.3912308826414295	0.28241059787650086	150
chr5-69503681-69503706	1.3921515791922967	0.2821166734166552	150
chr5-69522078-69522116	1.3953362318857971	0.28633660438389386	150
chr5-69672994-69673109	1.390144949755896	0.2794507948305276	150
chr5-69789274-69789300	1.3894094427730124	0.2775710989487154	150
chr5-69797182-69797212	1.390144949755896	0.2794507948305276	150
chr5-69818465-69818493	1.392410331084532	0.28615464988711037	150
chr5-69928905-69929025	1.3890945026206731	0.276090876858147	150
chr5-69968047-69968173	1.5994620704162712	0.276090876858147	150
chr5-70080790-70080816	1.3912308826414295	0.28241059787650086	150
chr5-70084581-70084625	1.390144949755896	0.2794507948305276	150
chr5-70190927-70190963	1.3929508542070856	0.2776701222586336	150
chr5-70250679-70250734	1.7385338853992198	0.7611942146324037	150
chr5-70504407-70504435	1.3905707663134297	0.28192845428255114	150
chr5-70514533-70514558	1.3890945026206731	0.276090876858147	150
chr5-70522431-70522459	1.3949727282970128	0.28578227971473513	150
chr5-70532554-70532582	1.3904493646158633	0.2793416296556143	150
chr5-70632924-70633063	1.3977952161878326	0.28495733002756396	150
chr5-7080168-7080205	1.3894094427730124	0.2775710989487154	150
chr5-70875357-70875384	1.389799508383934	0.27888375837620966	150
chr5-70999456-70999504	1.3912776938647569	0.28309110069540944	150
chr5-71031922-71032104	1.3904493646158633	0.2793416296556143	150
chr5-71398698-71398735	1.389799508383934	0.27888375837620966	150
chr5-71828309-71828337	1.3894094427730124	0.2775710989487154	150
chr5-71902931-71902974	1.3964650653612325	0.2986010313374138	150
chr5-72701034-72701062	1.3907155657018389	0.2786049924872968	150
chr5-73033264-73033351	1.3890945026206731	0.276090876858147	150
chr5-7371471-7372980	1.4177286952757242	0.34169847841553813	150
chr5-74080432-74080458	1.390144949755896	0.2794507948305276	150
chr5-74582757-74582792	1.3910061881322093	0.2767762610206646	150
chr5-74671407-74671467	1.389799508383934	0.27888375837620966	150
chr5-74855330-74855375	1.3909244610819098	0.2825144637762906	150
chr5-75326091-75326117	1.3904493646158633	0.2793416296556143	150
chr5-75664391-75664430	1.3910061881322096	0.27677626102066466	150
chr5-75733833-75733879	1.3934888951929194	0.28924928681058915	150
chr5-75910430-75910457	1.3904493646158633	0.2793416296556143	150
chr5-75995420-75995789	1.3890945026206731	0.276090876858147	150
chr5-7603897-7603941	1.3997317160297515	0.2962879339225367	150
chr5-76102810-76102851	1.3909457241252854	0.27727295063084845	150
chr5-76215344-76215378	1.390144949755896	0.2794507948305276	150
chr5-76476880-76476941	1.3910061881322093	0.2767762610206646	150
chr5-76682690-76682719	1.3909457241252854	0.27727295063084845	150
chr5-76719457-76719484	1.3904493646158633	0.2793416296556143	150
chr5-7693519-7693549	1.3894094427730124	0.2775710989487154	150
chr5-7741614-7742012	1.3921515791922967	0.2821166734166552	150
chr5-77765713-77765755	1.4115841577108899	0.3300317996127179	150
chr5-78015302-78015399	1.3907155657018389	0.2786049924872968	150
chr5-78038213-78038243	1.3907155657018389	0.2786049924872968	150
chr5-78103915-78103941	1.3890945026206731	0.276090876858147	150
chr5-78476187-78476455	1.3931327326200278	0.2882612223958085	150
chr5-78803035-78803075	1.390144949755896	0.2794507948305276	150
chr5-79204611-79204645	1.3904493646158633	0.2793416296556143	150
chr5-79432962-79432995	1.3890945026206731	0.276090876858147	150
chr5-79571535-79571563	1.3921336259411365	0.2802913352497165	150
chr5-79642780-79642812	1.390144949755896	0.2794507948305276	150
chr5-79810295-79810341	1.3890945026206731	0.276090876858147	150
chr5-79878420-79878448	1.3894094427730124	0.2775710989487154	150
chr5-80039662-80039687	1.3904493646158633	0.2793416296556143	150
chr5-8026987-8027039	1.3904493646158633	0.2793416296556143	150
chr5-802940-802989	1.391309503435525	0.2789686406586314	150
chr5-80493281-80493306	1.390144949755896	0.2794507948305276	150
chr5-80513376-80513416	1.3890945026206731	0.276090876858147	150
chr5-80702249-80702295	1.3925978692925904	0.2841447130951835	150
chr5-80751444-80751474	1.3907155657018389	0.2786049924872968	150
chr5-81182483-81182534	1.3912776938647569	0.28309110069540944	150
chr5-81934358-81934383	1.390144949755896	0.2794507948305276	150
chr5-82811938-82811979	1.3908266397253988	0.2810824552123665	150
chr5-83456552-83456684	1.389799508383934	0.27888375837620966	150
chr5-83504503-83504531	1.3907155657018389	0.2786049924872968	150
chr5-83558477-83558507	1.390144949755896	0.2794507948305276	150
chr5-83615281-83615341	1.4777081367825675	0.4650679566887626	150
chr5-83835169-83835353	1.390144949755896	0.2794507948305276	150
chr5-85535758-85535786	1.3907155657018389	0.2786049924872968	150
chr5-86066274-86066320	1.3920893604435538	0.2857681722275815	150
chr5-86133353-86133378	1.3890945026206731	0.276090876858147	150
chr5-86437899-86437929	1.389799508383934	0.27888375837620966	150
chr5-86453273-86453322	1.4252080932231415	0.3636087601844215	150
chr5-86524922-86524961	1.3917801221088795	0.27972259316948533	150
chr5-87014125-87014174	1.3909457241252854	0.27727295063084845	150
chr5-87408131-87408186	1.3955425309603144	0.29211817479724356	150
chr5-87899495-87899520	1.392436487367092	0.2801818417161096	150
chr5-88007776-88007830	1.390144949755896	0.2794507948305276	150
chr5-88043131-88043183	1.3912776938647569	0.28309110069540944	150
chr5-88629405-88629451	1.3910061881322093	0.2767762610206646	150
chr5-89472009-89472051	1.389799508383934	0.27888375837620966	150
chr5-89699687-89699717	1.389759329664404	0.27920843093555675	150
chr5-90108949-90108981	1.3894094427730124	0.2775710989487154	150
chr5-90574699-90574741	1.3904493646158633	0.2793416296556143	150
chr5-90614829-90614897	1.3890945026206731	0.276090876858147	150
chr5-90696041-90696068	1.3927081275524564	0.2859950348838437	150
chr5-91332970-91333013	1.390144949755896	0.2794507948305276	150
chr5-91481068-91481121	1.394685855782115	0.28862093971921027	150
chr5-92437903-92437941	1.3910061881322093	0.2767762610206646	150
chr5-92899807-92899856	1.4023026915506636	0.3151230837875616	150
chr5-92989217-92989262	1.391277693864757	0.28309110069540955	150
chr5-93488526-93488560	1.3890945026206731	0.276090876858147	150
chr5-9384639-9384828	1.432703263091081	0.3815904228932688	150
chr5-93916580-93916626	1.3905707663134297	0.28192845428255114	150
chr5-94109912-94109954	1.3897995083839343	0.27888375837620977	150
chr5-94397112-94397157	1.3921280869421617	0.2864649153448413	150
chr5-94537168-94537226	1.4034396075256677	0.3017786679468637	150
chr5-94828340-94828393	1.4074530930336755	0.3183474359929328	150
chr5-95343609-95343667	1.3933284075087249	0.28603062480471525	150
chr5-95736790-95736816	1.390144949755896	0.2794507948305276	150
chr5-9574808-9574845	1.3904493646158633	0.2793416296556143	150
chr5-95827194-95827229	1.3907155657018389	0.2786049924872968	150
chr5-95909730-95909772	1.393654663551305	0.28398497265867373	150
chr5-95953494-95953533	1.390144949755896	0.2794507948305276	150
chr5-96143890-96143964	1.3897995083839343	0.27888375837620977	150
chr5-96857800-96857827	1.3890945026206731	0.276090876858147	150
chr5-97442986-97443027	1.3890945026206731	0.276090876858147	150
chr5-97489806-97489843	1.3890945026206731	0.276090876858147	150
chr5-97490243-97490268	1.4015464518346552	0.302686123122495	150
chr5-98324395-98324462	1.3897995083839343	0.27888375837620977	150
chr5-9840969-9841005	1.3904493646158633	0.2793416296556143	150
chr5-98723807-98723865	1.389799508383934	0.27888375837620966	150
chr5-98871872-98871898	1.445102118570485	0.3891409488346331	150
chr5-99014059-99014091	1.3907155657018389	0.2786049924872968	150
chr5-99397386-99397416	1.3901655927434369	0.28058144698149146	150
chr5-99710815-99710842	1.390144949755896	0.2794507948305276	150
chr5-99752695-99752730	1.392372149780287	0.2807612212860048	150
chr6-100142362-100142388	1.3905199435027225	0.2811819287303103	150
chr6-10035207-10035236	1.3904493646158633	0.2793416296556143	150
chr6-101596101-101596147	1.390144949755896	0.2794507948305276	150
chr6-101787111-101787136	1.3910061881322093	0.2767762610206646	150
chr6-101994685-101994723	1.390144949755896	0.2794507948305276	150
chr6-102004196-102004227	1.390144949755896	0.2794507948305276	150
chr6-102358710-102358746	1.3910061881322093	0.2767762610206646	150
chr6-102411153-102411190	1.3907155657018389	0.2786049924872968	150
chr6-103653091-103653794	1.3926328575941183	0.2799823542800685	150
chr6-103680197-103680242	1.411620718896625	0.3299840538397288	150
chr6-103769096-103769130	1.3926922219796636	0.2794429888600684	150
chr6-104143156-104143182	1.3907155657018389	0.2786049924872968	150
chr6-104183476-104183512	1.3907155657018389	0.2786049924872968	150
chr6-104365825-104365872	1.390144949755896	0.2794507948305276	150
chr6-1054034-1054142	1.3973991353319093	0.2921044724892502	150
chr6-1054194-1054380	1.3944842240240973	0.28742617410083443	150
chr6-105568132-105568177	1.3909457241252854	0.27727295063084845	150
chr6-106395160-106395199	1.3915838220598569	0.28298226304438806	150
chr6-106603751-106603776	1.3904493646158633	0.2793416296556143	150
chr6-106760498-106760535	1.3907155657018389	0.2786049924872968	150
chr6-106783434-106783487	1.3940114386515858	0.28742806798632337	150
chr6-107086994-107087021	1.3914933034984223	0.2816667025209548	150
chr6-107462993-107463018	1.389799508383934	0.27888375837620966	150
chr6-107529489-107529519	1.3904493646158633	0.2793416296556143	150
chr6-107548482-107548510	1.3910061881322093	0.2767762610206646	150
chr6-107970367-107970394	1.3907155657018389	0.2786049924872968	150
chr6-10830357-10830396	1.389799508383934	0.27888375837620966	150
chr6-108476696-108476746	1.3904493646158633	0.2793416296556143	150
chr6-108606029-108606100	1.3917801221088795	0.27972259316948533	150
chr6-109211392-109211432	1.3909244610819098	0.2825144637762906	150
chr6-109348679-109348705	1.3894094427730124	0.2775710989487154	150
chr6-109943096-109943126	1.390144949755896	0.2794507948305276	150
chr6-110006076-110006115	1.3949105915162605	0.29189981013516886	150
chr6-110116798-110116824	1.3912308826414295	0.28241059787650086	150
chr6-110175758-110175783	1.3904493646158633	0.2793416296556143	150
chr6-11029456-11029481	1.389799508383934	0.27888375837620966	150
chr6-110439550-110439581	1.390144949755896	0.2794507948305276	150
chr6-110476739-110476768	1.403020667764536	0.3027155255999473	150
chr6-110671965-110672024	1.3894094427730124	0.2775710989487154	150
chr6-110794694-110794745	1.3904493646158633	0.2793416296556143	150
chr6-110869830-110869890	1.3894094427730124	0.2775710989487154	150
chr6-110987627-110987657	1.390144949755896	0.2794507948305276	150
chr6-111411111-111411149	1.3904493646158633	0.2793416296556143	150
chr6-1114984-1115028	1.3917801221088795	0.27972259316948533	150
chr6-111624904-111624940	1.3921336259411365	0.2802913352497165	150
chr6-111856180-111856208	1.390144949755896	0.2794507948305276	150
chr6-112204127-112204174	1.4155276082137438	0.3457855484775746	150
chr6-112271285-112271456	1.3904493646158633	0.2793416296556143	150
chr6-112295629-112295674	1.3890945026206731	0.276090876858147	150
chr6-112416838-112416892	1.389799508383934	0.27888375837620966	150
chr6-112674227-112674260	1.390144949755896	0.2794507948305276	150
chr6-112868649-112868674	1.3909457241252854	0.27727295063084845	150
chr6-113375329-113375375	1.3890945026206731	0.276090876858147	150
chr6-113736278-113736327	1.3917236068271488	0.28511258223196695	150
chr6-113938627-113938665	1.3912308826414295	0.28241059787650086	150
chr6-113958535-113958561	1.390144949755896	0.2794507948305276	150
chr6-114055311-114055351	1.3910061881322093	0.2767762610206646	150
chr6-114073936-114074006	1.3907155657018389	0.2786049924872968	150
chr6-114118954-114119034	1.3890945026206731	0.276090876858147	150
chr6-114251867-114251975	1.3890945026206731	0.276090876858147	150
chr6-114683127-114683201	1.390144949755896	0.2794507948305276	150
chr6-114837030-114837078	1.3909457241252854	0.27727295063084845	150
